NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO;LATITUDE;LONGITUDE
I182058544;3501;Missing Person Reported;MISSING PERSON;B2;328;0;25/07/2018 03:37;2018;7;Wednesday;3;0;42.31644092;-71.07085591
I182058539;3501;Missing Person Reported;MISSING PERSON;B2;304;0;25/07/2018 01:05;2018;7;Wednesday;1;0;42.31369016;-71.07696741
I182058539;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;304;0;25/07/2018 01:05;2018;7;Wednesday;1;0;42.33130578;-71.07194742
I182058535;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;267;0;25/07/2018 01:10;2018;7;Wednesday;1;1;42.33130578;-71.07194742
I182058524;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;329;0;24/07/2018 23:35;2018;7;Tuesday;23;0;42.3078214;-71.08354076
I182058514;3304;Assembly or Gathering Violations;NOISY PARTY/RADIO-NO ARREST;B2;312;0;24/07/2018 22:01;2018;7;Tuesday;22;0;42.31054545;-71.08179328
I182058502;2647;Other;THREATS TO DO BODILY HARM;B2; ;0;24/07/2018 21:41;2018;7;Tuesday;21;0;42.33093363;-71.10956443
I182058484;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;326;0;24/07/2018 18:28;2018;7;Tuesday;18;0;42.32902469;-71.08341505
I182058475;3207;Property Found;PROPERTY - FOUND;B2; ;0;24/07/2018 00:00;2018;7;Tuesday;0;0;42.31598547;-71.07986094
I182058472;3119;Firearm Discovery;FIREARM/WEAPON - FOUND OR CONFISCATED;B2;326;0;24/07/2018 20:30;2018;7;Tuesday;20;0;42.31598547;-71.07986094
I182058463;3115;Investigate Person;INVESTIGATE PERSON;B2;276;0;24/07/2018 16:34;2018;7;Tuesday;16;0;42.33130578;-71.07194742
I182058445;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2; ;0;24/07/2018 18:55;2018;7;Tuesday;18;0;42.33130578;-71.07194742
I182058445;1841;Drug Violation;DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP;B2; ;0;24/07/2018 18:55;2018;7;Tuesday;18;0;42.32925905;-71.08482402
I182058445;1843;Drug Violation;DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP;B2; ;0;24/07/2018 18:55;2018;7;Tuesday;18;0;42.32925905;-71.08482402
I182058444;3115;Investigate Person;INVESTIGATE PERSON;B2;282;0;24/07/2018 19:36;2018;7;Tuesday;19;0;42.3169665;-71.08254058
I182058443;3811;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY;B2; ;0;24/07/2018 19:31;2018;7;Tuesday;19;0;42.3169665;-71.08254058
I182058437;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;585;0;24/07/2018 18:48;2018;7;Tuesday;18;0;42.32628627;-71.07088282
I182058428;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;614;0;24/07/2018 18:52;2018;7;Tuesday;18;0;42.32863172;-71.08309899
I182058424;616;Larceny;LARCENY THEFT OF BICYCLE;B2;603;0;22/07/2018 16:00;2018;7;Sunday;16;0;42.32462274;-71.07311246
I182058421;2647;Other;THREATS TO DO BODILY HARM;B2;319;0;24/07/2018 15:00;2018;7;Tuesday;15;0;42.33130578;-71.07194742
I182058416;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;606;0;24/07/2018 17:58;2018;7;Tuesday;17;0;42.32339127;-71.09547475
I182058402;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2; ;0;24/07/2018 17:37;2018;7;Tuesday;17;0;42.31250552;-71.08314735
I182058402;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;24/07/2018 17:37;2018;7;Tuesday;17;0;42.31116054;-71.07548091
I182058402;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2; ;0;24/07/2018 17:37;2018;7;Tuesday;17;1;42.31116054;-71.07548091
I182058401;3115;Investigate Person;INVESTIGATE PERSON;B2;613;0;24/07/2018 14:03;2018;7;Tuesday;14;0;42.31943966;-71.09467467
I182058395;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;171;0;24/07/2018 16:48;2018;7;Tuesday;16;0;42.31943966;-71.09467467
I182058393;3114;Investigate Property;INVESTIGATE PROPERTY;B2;332;0;24/07/2018 15:55;2018;7;Tuesday;15;0;42.32643963;-71.07577308
I182058392;2629;Harassment;HARASSMENT;B2;184;0;13/07/2018 21:00;2018;7;Friday;21;0;42.30711017;-71.07973011
I182058392;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;184;0;13/07/2018 21:00;2018;7;Friday;21;1;42.31688133;-71.08874073
I182058391;3805;Motor Vehicle Accident Response;M/V ACCIDENT - POLICE VEHICLE;B2;276;0;24/07/2018 17:05;2018;7;Tuesday;17;0;0;0
I182058383;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;289;0;14/07/2018 11:00;2018;7;Saturday;11;0;42.31297722;-71.07499278
I182058382;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;316;0;23/07/2018 23:45;2018;7;Monday;23;0;0;0
I182058371;3115;Investigate Person;INVESTIGATE PERSON;B2;603;0;24/07/2018 14:35;2018;7;Tuesday;14;0;42.31341383;-71.07789593
I182058361;2647;Other;THREATS TO DO BODILY HARM;B2;280;0;24/07/2018 13:28;2018;7;Tuesday;13;0;42.33237733;-71.08237779
I182058343;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;261;0;20/07/2018 14:33;2018;7;Friday;14;0;0;0
I182058342;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;300;0;24/07/2018 13:26;2018;7;Tuesday;13;0;0;0
I182058341;3201;Property Lost;PROPERTY - LOST;B2;602;0;24/07/2018 13:00;2018;7;Tuesday;13;0;0;0
I182058327;3301;Verbal Disputes;VERBAL DISPUTE;B2;301;0;24/07/2018 12:49;2018;7;Tuesday;12;0;42.32866284;-71.08563401
I182058307;3115;Investigate Person;INVESTIGATE PERSON;B2; ;0;24/07/2018 12:45;2018;7;Tuesday;12;0;0;0
I182058286;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;24/07/2018 10:08;2018;7;Tuesday;10;0;42.32821952;-71.08082768
I182058285;724;Auto Theft;AUTO THEFT;B2;611;0;23/07/2018 19:30;2018;7;Monday;19;0;42.32830007;-71.10690483
I182058274;3125;Warrant Arrests;WARRANT ARREST;B2;262;0;24/07/2018 10:19;2018;7;Tuesday;10;0;42.33930113;-71.10164387
I182058270;3201;Property Lost;PROPERTY - LOST;B2;279;0;24/04/2018 00:00;2018;4;Tuesday;0;0;42.33128646;-71.10254023
I182058269;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;178;0;24/07/2018 14:00;2018;7;Tuesday;14;0;42.30845311;-71.08718664
I182058269;670;License Plate Related Incidents;RECOVERED STOLEN PLATE;B2;178;0;24/07/2018 14:00;2018;7;Tuesday;14;0;42.33296171;-71.1104193
I182058259;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;319;0;24/07/2018 08:28;2018;7;Tuesday;8;0;0;0
I182058256;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;24/07/2018 08:23;2018;7;Tuesday;8;0;0;0
I182058252;361;Robbery;ROBBERY - OTHER;B2;321;0;24/07/2018 09:00;2018;7;Tuesday;9;1;0;0
I182058248;1402;Vandalism;VANDALISM;B2;321;0;24/07/2018 07:14;2018;7;Tuesday;7;0;42.33806782;-71.10978197
I182058244;613;Larceny;LARCENY SHOPLIFTING;B2;329;0;24/07/2018 07:00;2018;7;Tuesday;7;0;0;0
I182058240;1402;Vandalism;VANDALISM;B2;181;0;19/07/2018 15:00;2018;7;Thursday;15;0;42.31519665;-71.06678387
I182058239;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;304;0;24/07/2018 06:33;2018;7;Tuesday;6;0;42.32269854;-71.06699941
I182058233;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2; ;0;24/07/2018 00:01;2018;7;Tuesday;0;0;42.32269854;-71.06699941
I182058200;2007;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W NO ARREST;B2;320;0;23/07/2018 23:26;2018;7;Monday;23;0;42.332868;-71.081056
I182058192;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;299;0;23/07/2018 22:50;2018;7;Monday;22;0;42.33123776;-71.09140736
I182058192;3301;Verbal Disputes;VERBAL DISPUTE;B2;299;0;23/07/2018 22:50;2018;7;Monday;22;0;42.3125963;-71.09287584
I182058188;2101;Operating Under the Influence;OPERATING UNDER THE INFLUENCE ALCOHOL;B2;301;0;23/07/2018 22:28;2018;7;Monday;22;0;42.33380683;-71.10377843
I182058177;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;587;0;23/07/2018 22:26;2018;7;Monday;22;0;42.32872589;-71.08382217
I182058175;3805;Motor Vehicle Accident Response;M/V ACCIDENT - POLICE VEHICLE;B2;311;0;23/07/2018 20:35;2018;7;Monday;20;0;42.31959657;-71.0745889
I182058167;3301;Verbal Disputes;VERBAL DISPUTE;B2;276;0;23/07/2018 20:56;2018;7;Monday;20;0;42.32104457;-71.09281974
I182058160;3301;Verbal Disputes;VERBAL DISPUTE;B2;309;0;23/07/2018 20:19;2018;7;Monday;20;0;42.33308097;-71.10165376
I182058142;616;Larceny;LARCENY THEFT OF BICYCLE;B2;298;0;23/07/2018 20:11;2018;7;Monday;20;0;42.32720581;-71.09414427
I182058138;3115;Investigate Person;INVESTIGATE PERSON;B2;282;0;23/07/2018 20:02;2018;7;Monday;20;0;0;0
I182058136;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;282;0;23/07/2018 00:01;2018;7;Monday;0;0;0;0
I182058126;616;Larceny;LARCENY THEFT OF BICYCLE;B2;268;0;21/07/2018 18:00;2018;7;Saturday;18;0;42.33325508;-71.1078979
I182058120;3125;Warrant Arrests;WARRANT ARREST;B2;281;0;23/07/2018 18:07;2018;7;Monday;18;0;42.32043434;-71.07722041
I182058107;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;602;0;23/07/2018 18:37;2018;7;Monday;18;0;42.3285094;-71.08043739
I182058095;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;266;0;23/07/2018 15:00;2018;7;Monday;15;0;42.32969471;-71.0704441
I182058084;613;Larceny;LARCENY SHOPLIFTING;B2;329;0;23/07/2018 16:08;2018;7;Monday;16;0;42.32969471;-71.0704441
I182058079;1402;Vandalism;VANDALISM;B2;588;0;23/07/2018 17:15;2018;7;Monday;17;0;42.30803768;-71.08359213
I182058069;611;Larceny;LARCENY PICK-POCKET;B2;239;0;23/07/2018 08:00;2018;7;Monday;8;0;42.32969471;-71.0704441
I182058059;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;287;0;23/07/2018 10:40;2018;7;Monday;10;0;42.3317482;-71.08365659
I182058047;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;296;0;15/07/2018 17:00;2018;7;Sunday;17;1;42.31113699;-71.08227667
I182058037;3115;Investigate Person;INVESTIGATE PERSON;B2;320;0;23/07/2018 14:40;2018;7;Monday;14;0;42.31335869;-71.08024391
I182058033;301;Robbery;ROBBERY - STREET;B2;179;0;23/07/2018 14:39;2018;7;Monday;14;1;42.30938437;-71.08262277
I182058018;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2; ;0;21/07/2018 23:30;2018;7;Saturday;23;1;42.32429973;-71.07034884
I182058017;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;327;0;20/07/2018 21:00;2018;7;Friday;21;0;42.32199862;-71.09684038
I182058013;3115;Investigate Person;INVESTIGATE PERSON;B2;287;0;23/07/2018 14:16;2018;7;Monday;14;0;0;0
I182058009;520;Residential Burglary;BURGLARY - RESIDENTIAL - FORCE;B2;300;0;23/07/2018 14:06;2018;7;Monday;14;0;42.31096953;-71.08461836
I182057996;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;280;0;20/07/2018 13:50;2018;7;Friday;13;0;42.3245386;-71.08821844
I182057961;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;611;0;23/07/2018 09:05;2018;7;Monday;9;1;42.3245386;-71.08821844
I182057959;3301;Verbal Disputes;VERBAL DISPUTE;B2;260;0;23/07/2018 10:31;2018;7;Monday;10;0;42.32667583;-71.09419656
I182057939;3410;Towed;TOWED MOTOR VEHICLE;B2;318;0;23/07/2018 09:30;2018;7;Monday;9;0;42.33119618;-71.09632079
I182057934;2647;Other;THREATS TO DO BODILY HARM;B2;282;0;23/07/2018 09:30;2018;7;Monday;9;0;42.31528744;-71.08015967
I182057933;3410;Towed;TOWED MOTOR VEHICLE;B2;904;0;23/07/2018 09:58;2018;7;Monday;9;0;42.33237733;-71.08237779
I182057925;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;181;0;23/07/2018 08:19;2018;7;Monday;8;0;42.31993295;-71.08157395
I182057919;1402;Vandalism;VANDALISM;B2;312;0;22/07/2018 18:00;2018;7;Sunday;18;0;42.32281352;-71.08685352
I182057918;619;Larceny;LARCENY ALL OTHERS;B2;319;0;20/07/2018 17:00;2018;7;Friday;17;0;42.32866284;-71.08563401
I182057916;613;Larceny;LARCENY SHOPLIFTING;B2;279;0;23/07/2018 07:57;2018;7;Monday;7;0;42.32866284;-71.08563401
I182057914;3112;Landlord/Tenant Disputes;LANDLORD - TENANT SERVICE;B2;587;0;23/07/2018 08:34;2018;7;Monday;8;0;42.3290038;-71.07838214
I182057905;613;Larceny;LARCENY SHOPLIFTING;B2;329;0;21/07/2018 11:50;2018;7;Saturday;11;0;42.32692266;-71.08313475
I182057903;3002;Medical Assistance;ANIMAL CONTROL - DOG BITES - ETC.;B2;308;0;23/07/2018 06:39;2018;7;Monday;6;0;42.33308097;-71.10165376
I182057901;1106;Confidence Games;FRAUD - CREDIT CARD / ATM FRAUD;B2;602;0;16/07/2018 17:00;2018;7;Monday;17;0;42.32489748;-71.0796902
I182057894;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2; ;0;22/07/2018 02:00;2018;7;Sunday;2;1;42.30938437;-71.08262277
I182057893;3410;Towed;TOWED MOTOR VEHICLE;B2; ;0;23/07/2018 03:20;2018;7;Monday;3;0;42.33201285;-71.09598982
I182057882;1402;Vandalism;VANDALISM;B2;904;0;23/07/2018 02:08;2018;7;Monday;2;0;42.31735472;-71.0658297
I182057856;3115;Investigate Person;INVESTIGATE PERSON;B2;296;0;22/07/2018 21:41;2018;7;Sunday;21;0;42.33044113;-71.08373481
I182057822;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;258;0;22/07/2018 19:40;2018;7;Sunday;19;0;42.32297067;-71.08233075
I182057819;1830;Drug Violation;DRUGS - SICK ASSIST - HEROIN;B2;320;0;22/07/2018 19:08;2018;7;Sunday;19;0;42.31096953;-71.08461836
I182057811;3125;Warrant Arrests;WARRANT ARREST;B2; ;0;22/07/2018 18:52;2018;7;Sunday;18;0;42.33207616;-71.07145394
I182057804;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;282;0;22/07/2018 19:05;2018;7;Sunday;19;0;0;0
I182057789;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;22/07/2018 17:56;2018;7;Sunday;17;0;42.31368925;-71.0742708
I182057783;1843;Drug Violation;DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP;B2;330;0;22/07/2018 17:17;2018;7;Sunday;17;0;42.33044113;-71.08373481
I182057783;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;330;0;22/07/2018 17:17;2018;7;Sunday;17;0;42.32284094;-71.09534119
I182057773;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;178;0;21/07/2018 20:20;2018;7;Saturday;20;0;42.32902469;-71.08341505
I182057769;3208;Property Lost;PROPERTY - MISSING;B2;613;0;20/07/2018 11:00;2018;7;Friday;11;0;42.33611274;-71.10927826
I182057762;2657;Other;VIOLATION - CITY ORDINANCE;B2;280;0;22/07/2018 16:32;2018;7;Sunday;16;0;42.31836105;-71.07106326
I182057755;613;Larceny;LARCENY SHOPLIFTING;B2;311;0;22/07/2018 14:24;2018;7;Sunday;14;0;42.31127726;-71.08909334
I182057753;1402;Vandalism;VANDALISM;B2;308;0;21/07/2018 00:01;2018;7;Saturday;0;0;42.32823419;-71.08328981
I182057751;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;320;0;20/07/2018 19:00;2018;7;Friday;19;0;42.33048169;-71.0816673
I182057748;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;587;0;22/07/2018 14:13;2018;7;Sunday;14;0;42.3250287;-71.07341448
I182057735;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;329;0;22/07/2018 14:18;2018;7;Sunday;14;0;42.31632131;-71.0892305
I182057714;3115;Investigate Person;INVESTIGATE PERSON;B2;309;0;22/07/2018 12:48;2018;7;Sunday;12;0;42.30911422;-71.08667126
I182057709;301;Robbery;ROBBERY - STREET;B2;318;0;21/07/2018 19:00;2018;7;Saturday;19;1;42.32853529;-71.08213874
I182057703;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;298;0;21/07/2018 17:00;2018;7;Saturday;17;0;42.33082052;-71.09800691
I182057698;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;316;0;22/07/2018 10:14;2018;7;Sunday;10;0;42.30938437;-71.08262277
I182057696;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;297;0;21/07/2018 19:00;2018;7;Saturday;19;0;42.31845986;-71.08932896
I182057663;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;22/07/2018 04:55;2018;7;Sunday;4;0;42.33409703;-71.10226374
I182057662;1300;Recovered Stolen Property;STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING;B2; ;0;22/07/2018 05:05;2018;7;Sunday;5;0;0;0
I182057655;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;327;0;22/07/2018 03:58;2018;7;Sunday;3;1;0;0
I182057655;1402;Vandalism;VANDALISM;B2;327;0;22/07/2018 03:58;2018;7;Sunday;3;0;42.33048169;-71.0816673
I182057651;3301;Verbal Disputes;VERBAL DISPUTE;B2;327;0;22/07/2018 03:25;2018;7;Sunday;3;0;42.32221645;-71.08206723
I182057651;2647;Other;THREATS TO DO BODILY HARM;B2;327;0;22/07/2018 03:25;2018;7;Sunday;3;0;42.31635508;-71.06593853
I182057650;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;22/07/2018 03:58;2018;7;Sunday;3;1;42.30970016;-71.08582414
I182057647;3114;Investigate Property;INVESTIGATE PROPERTY;B2;298;0;22/07/2018 03:39;2018;7;Sunday;3;0;42.32872589;-71.08382217
I182057646;2647;Other;THREATS TO DO BODILY HARM;B2;268;0;22/07/2018 01:30;2018;7;Sunday;1;0;0;0
I182057641;3805;Motor Vehicle Accident Response;M/V ACCIDENT - POLICE VEHICLE;B2; ;0;22/07/2018 03:20;2018;7;Sunday;3;0;42.32866284;-71.08563401
I182057640;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;318;0;22/07/2018 02:42;2018;7;Sunday;2;1;0;0
I182057628;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;316;0;22/07/2018 00:45;2018;7;Sunday;0;0;42.30576093;-71.08377157
I182057612;2660;Other;OTHER OFFENSE;B2;180;0;21/07/2018 23:31;2018;7;Saturday;23;0;42.30576093;-71.08377157
I182057606;3301;Verbal Disputes;VERBAL DISPUTE;B2;268;0;21/07/2018 23:26;2018;7;Saturday;23;0;42.30576093;-71.08377157
I182057603;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;237;0;21/07/2018 22:27;2018;7;Saturday;22;0;42.32878596;-71.0694534
I182057581;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;304;0;21/07/2018 21:16;2018;7;Saturday;21;0;42.33806782;-71.10978197
I182057567;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;330;0;21/07/2018 19:09;2018;7;Saturday;19;0;42.32925905;-71.08482402
I182057563;2629;Harassment;HARASSMENT;B2;276;0;21/07/2018 13:00;2018;7;Saturday;13;0;42.3169665;-71.08254058
I182057558;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;300;0;21/07/2018 15:00;2018;7;Saturday;15;0;42.31933514;-71.08796987
I182057550;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;292;0;21/07/2018 18:45;2018;7;Saturday;18;0;42.31096953;-71.08461836
I182057544;613;Larceny;LARCENY SHOPLIFTING;B2;603;0;21/07/2018 16:42;2018;7;Saturday;16;0;42.33056977;-71.09959089
I182057543;724;Auto Theft;AUTO THEFT;B2;602;0;21/07/2018 15:00;2018;7;Saturday;15;0;42.30649283;-71.08180677
I182057531;619;Larceny;LARCENY ALL OTHERS;B2;311;0;21/07/2018 13:00;2018;7;Saturday;13;0;42.31993295;-71.08157395
I182057526;3207;Property Found;PROPERTY - FOUND;B2;281;0;21/07/2018 17:42;2018;7;Saturday;17;0;42.30878855;-71.09055618
I182057517;3301;Verbal Disputes;VERBAL DISPUTE;B2;326;0;21/07/2018 15:57;2018;7;Saturday;15;0;42.32317285;-71.08773656
I182057515;3112;Landlord/Tenant Disputes;LANDLORD - TENANT SERVICE;B2;311;0;21/07/2018 16:37;2018;7;Saturday;16;0;42.31275031;-71.09388736
I182057507;1831;Drug Violation;DRUGS - SICK ASSIST - OTHER NARCOTIC;B2;316;0;21/07/2018 16:04;2018;7;Saturday;16;0;42.32217348;-71.08506711
I182057503;3007;Medical Assistance;SUDDEN DEATH;B2;304;0;21/07/2018 14:49;2018;7;Saturday;14;0;0;0
I182057499;3301;Verbal Disputes;VERBAL DISPUTE;B2;901;0;21/07/2018 15:17;2018;7;Saturday;15;0;0;0
I182057486;613;Larceny;LARCENY SHOPLIFTING;B2;257;0;21/07/2018 13:10;2018;7;Saturday;13;0;42.3162513;-71.07289969
I182057483;301;Robbery;ROBBERY - STREET;B2;280;0;21/07/2018 14:40;2018;7;Saturday;14;1;42.3162513;-71.07289969
I182057469;619;Larceny;LARCENY ALL OTHERS;B2;587;0;21/07/2018 13:37;2018;7;Saturday;13;0;42.31465095;-71.07448006
I182057465;1843;Drug Violation;DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP;B2;179;0;21/07/2018 12:00;2018;7;Saturday;12;0;42.31465095;-71.07448006
I182057461;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;296;0;21/07/2018 12:15;2018;7;Saturday;12;0;42.33248759;-71.08365801
I182057455;1402;Vandalism;VANDALISM;B2;316;0;21/07/2018 11:52;2018;7;Saturday;11;0;42.32218623;-71.08798057
I182057446;3115;Investigate Person;INVESTIGATE PERSON;B2;584;0;21/07/2018 11:34;2018;7;Saturday;11;0;42.32854498;-71.07726702
I182057445;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;21/07/2018 11:56;2018;7;Saturday;11;0;42.31084304;-71.08156206
I182057438;2610;Other;TRESPASSING;B2;288;0;21/07/2018 11:22;2018;7;Saturday;11;0;42.30956305;-71.08990197
I182057428;3001;Medical Assistance;DEATH INVESTIGATION;B2;316;0;21/07/2018 10:55;2018;7;Saturday;10;0;42.31447737;-71.09138724
I182057425;3115;Investigate Person;INVESTIGATE PERSON;B2;287;0;21/07/2018 10:25;2018;7;Saturday;10;0;42.32658014;-71.07526636
I182057423;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;21/07/2018 10:15;2018;7;Saturday;10;0;42.3290038;-71.07838214
I182057417;706;Auto Theft;AUTO THEFT - MOTORCYCLE / SCOOTER;B2;310;0;20/07/2018 13:45;2018;7;Friday;13;0;42.32038054;-71.0656278
I182057382;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;320;0;21/07/2018 03:00;2018;7;Saturday;3;0;42.31943966;-71.09467467
I182057380;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;287;0;21/07/2018 06:30;2018;7;Saturday;6;1;42.30443945;-71.08217172
I182057377;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;287;0;21/07/2018 06:11;2018;7;Saturday;6;0;42.33314815;-71.08467709
I182057363;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;321;0;21/07/2018 10:39;2018;7;Saturday;10;0;42.32160158;-71.09203547
I182057363;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;321;0;21/07/2018 10:39;2018;7;Saturday;10;0;42.32809836;-71.08823477
I182057356;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;316;0;21/07/2018 01:55;2018;7;Saturday;1;0;42.33380683;-71.10377843
I182057353;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;325;0;20/07/2018 23:20;2018;7;Friday;23;0;42.33427754;-71.10295211
I182057344;2906;Violations;VAL - OPERATING UNREG/UNINS  CAR;B2;308;0;21/07/2018 00:00;2018;7;Saturday;0;1;42.3169665;-71.08254058
I182057328;3301;Verbal Disputes;VERBAL DISPUTE;B2;238;0;20/07/2018 22:21;2018;7;Friday;22;0;42.32572097;-71.08220072
I182057307;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;326;0;20/07/2018 21:20;2018;7;Friday;21;0;42.31295163;-71.07989658
I182057306;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;20/07/2018 21:19;2018;7;Friday;21;0;42.31620984;-71.08234966
I182057305;3402;Service;ANIMAL INCIDENTS;B2;286;0;20/07/2018 21:22;2018;7;Friday;21;0;42.31420573;-71.09134282
I182057304;1402;Vandalism;VANDALISM;B2;290;0;14/07/2018 13:00;2018;7;Saturday;13;0;42.32042206;-71.09360887
I182057300;3115;Investigate Person;INVESTIGATE PERSON;B2;320;0;20/07/2018 19:25;2018;7;Friday;19;0;42.3351998;-71.0998949
I182057297;3201;Property Lost;PROPERTY - LOST;B2; ;0;11/11/2017 19:00;2017;11;Saturday;19;0;42.31500277;-71.06593591
